CODEGEO,NIVGEO,UNIT_label_fr,UNIT,INDICS_FILO_DISP,OBS_VALUE,INDICS_FILO_DISP_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,INDICS_FILO_DISP_DET,INDICS_FILO_DISP_DET_label
62,DEP,Nombre de ménages fiscaux,NBMEN,1,603201.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
62,DEP,Nombre de personnes fiscales,NBPERS,1,1435859.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
62,DEP,Médiane,MEDIANE,1,19200.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
63,DEP,Nombre de ménages fiscaux,NBMEN,1,289505.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
63,DEP,Nombre de personnes fiscales,NBPERS,1,621605.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
63,DEP,Médiane,MEDIANE,1,21890.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
64,DEP,Nombre de ménages fiscaux,NBMEN,1,304838.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
64,DEP,Nombre de personnes fiscales,NBPERS,1,653366.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
64,DEP,Médiane,MEDIANE,1,21850.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
65,DEP,Nombre de ménages fiscaux,NBMEN,1,104055.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
65,DEP,Nombre de personnes fiscales,NBPERS,1,216947.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
65,DEP,Médiane,MEDIANE,1,20420.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
66,DEP,Nombre de ménages fiscaux,NBMEN,1,216387.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
66,DEP,Nombre de personnes fiscales,NBPERS,1,457577.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
66,DEP,Médiane,MEDIANE,1,19350.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
67,DEP,Nombre de ménages fiscaux,NBMEN,1,469749.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
67,DEP,Nombre de personnes fiscales,NBPERS,1,1084558.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
67,DEP,Médiane,MEDIANE,1,22620.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
68,DEP,Nombre de ménages fiscaux,NBMEN,1,319272.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
68,DEP,Nombre de personnes fiscales,NBPERS,1,737642.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
68,DEP,Médiane,MEDIANE,1,23130.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
69,DEP,Nombre de ménages fiscaux,NBMEN,1,766388.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
69,DEP,Nombre de personnes fiscales,NBPERS,1,1758244.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
69,DEP,Médiane,MEDIANE,1,22990.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
70,DEP,Nombre de ménages fiscaux,NBMEN,1,102783.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
70,DEP,Nombre de personnes fiscales,NBPERS,1,229297.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
70,DEP,Médiane,MEDIANE,1,20680.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
71,DEP,Nombre de ménages fiscaux,NBMEN,1,244919.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
71,DEP,Nombre de personnes fiscales,NBPERS,1,529033.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
71,DEP,Médiane,MEDIANE,1,20850.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
72,DEP,Nombre de ménages fiscaux,NBMEN,1,242050.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
72,DEP,Nombre de personnes fiscales,NBPERS,1,547213.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
72,DEP,Médiane,MEDIANE,1,21040.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
73,DEP,Nombre de ménages fiscaux,NBMEN,1,188824.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
73,DEP,Nombre de personnes fiscales,NBPERS,1,420004.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
73,DEP,Médiane,MEDIANE,1,23160.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
74,DEP,Nombre de ménages fiscaux,NBMEN,1,340376.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
74,DEP,Nombre de personnes fiscales,NBPERS,1,784097.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
74,DEP,Médiane,MEDIANE,1,26600.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
75,DEP,Nombre de ménages fiscaux,NBMEN,1,1025721.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
75,DEP,Nombre de personnes fiscales,NBPERS,1,2039805.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
75,DEP,Médiane,MEDIANE,1,28270.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
76,DEP,Nombre de ménages fiscaux,NBMEN,1,531206.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
76,DEP,Nombre de personnes fiscales,NBPERS,1,1196861.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
76,DEP,Médiane,MEDIANE,1,21140.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
77,DEP,Nombre de ménages fiscaux,NBMEN,1,540575.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
77,DEP,Nombre de personnes fiscales,NBPERS,1,1383175.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
77,DEP,Médiane,MEDIANE,1,23470.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
78,DEP,Nombre de ménages fiscaux,NBMEN,1,571667.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
78,DEP,Nombre de personnes fiscales,NBPERS,1,1445638.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
78,DEP,Médiane,MEDIANE,1,26810.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
79,DEP,Nombre de ménages fiscaux,NBMEN,1,161979.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
79,DEP,Nombre de personnes fiscales,NBPERS,1,364423.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
79,DEP,Médiane,MEDIANE,1,20840.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
80,DEP,Nombre de ménages fiscaux,NBMEN,1,234560.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
80,DEP,Nombre de personnes fiscales,NBPERS,1,535549.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
80,DEP,Médiane,MEDIANE,1,20320.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
81,DEP,Nombre de ménages fiscaux,NBMEN,1,170227.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
81,DEP,Nombre de personnes fiscales,NBPERS,1,377792.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
81,DEP,Médiane,MEDIANE,1,20400.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
82,DEP,Nombre de ménages fiscaux,NBMEN,1,108987.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
82,DEP,Nombre de personnes fiscales,NBPERS,1,253263.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
82,DEP,Médiane,MEDIANE,1,20140.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
83,DEP,Nombre de ménages fiscaux,NBMEN,1,483087.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
83,DEP,Nombre de personnes fiscales,NBPERS,1,1042086.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
83,DEP,Médiane,MEDIANE,1,21590.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
84,DEP,Nombre de ménages fiscaux,NBMEN,1,243565.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
84,DEP,Nombre de personnes fiscales,NBPERS,1,558215.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
84,DEP,Médiane,MEDIANE,1,19880.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
85,DEP,Nombre de ménages fiscaux,NBMEN,1,299634.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
85,DEP,Nombre de personnes fiscales,NBPERS,1,681034.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
85,DEP,Médiane,MEDIANE,1,21320.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
86,DEP,Nombre de ménages fiscaux,NBMEN,1,185757.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
86,DEP,Nombre de personnes fiscales,NBPERS,1,405604.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
86,DEP,Médiane,MEDIANE,1,20900.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
87,DEP,Nombre de ménages fiscaux,NBMEN,1,167132.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
87,DEP,Nombre de personnes fiscales,NBPERS,1,348441.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
87,DEP,Médiane,MEDIANE,1,20860.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
88,DEP,Nombre de ménages fiscaux,NBMEN,1,163751.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
88,DEP,Nombre de personnes fiscales,NBPERS,1,354130.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
88,DEP,Médiane,MEDIANE,1,20240.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
89,DEP,Nombre de ménages fiscaux,NBMEN,1,147479.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
89,DEP,Nombre de personnes fiscales,NBPERS,1,323429.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
89,DEP,Médiane,MEDIANE,1,20800.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
90,DEP,Nombre de ménages fiscaux,NBMEN,1,59666.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
90,DEP,Nombre de personnes fiscales,NBPERS,1,133490.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
90,DEP,Médiane,MEDIANE,1,21860.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
91,DEP,Nombre de ménages fiscaux,NBMEN,1,503347.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
91,DEP,Nombre de personnes fiscales,NBPERS,1,1278220.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
91,DEP,Médiane,MEDIANE,1,23920.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
92,DEP,Nombre de ménages fiscaux,NBMEN,1,683302.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
92,DEP,Nombre de personnes fiscales,NBPERS,1,1570316.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
92,DEP,Médiane,MEDIANE,1,28040.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
93,DEP,Nombre de ménages fiscaux,NBMEN,1,592535.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
93,DEP,Nombre de personnes fiscales,NBPERS,1,1593010.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
93,DEP,Médiane,MEDIANE,1,17740.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
94,DEP,Nombre de ménages fiscaux,NBMEN,1,557237.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
94,DEP,Nombre de personnes fiscales,NBPERS,1,1350616.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
94,DEP,Médiane,MEDIANE,1,22880.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
95,DEP,Nombre de ménages fiscaux,NBMEN,1,459773.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
95,DEP,Nombre de personnes fiscales,NBPERS,1,1241471.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
95,DEP,Médiane,MEDIANE,1,21970.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2A,DEP,Nombre de ménages fiscaux,NBMEN,1,57460.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2A,DEP,Nombre de personnes fiscales,NBPERS,1,120299.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2A,DEP,Médiane,MEDIANE,1,21670.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2B,DEP,Nombre de ménages fiscaux,NBMEN,1,65688.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2B,DEP,Nombre de personnes fiscales,NBPERS,1,135961.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
2B,DEP,Médiane,MEDIANE,1,19840.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
971,,,,,,,,,,,
972,DEP,Nombre de ménages fiscaux,NBMEN,1,146373.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
972,DEP,Nombre de personnes fiscales,NBPERS,1,322328.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
972,DEP,Médiane,MEDIANE,1,17880.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
973,,,,,,,,,,,
974,DEP,Nombre de ménages fiscaux,NBMEN,1,316016.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
974,DEP,Nombre de personnes fiscales,NBPERS,1,855515.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
974,DEP,Médiane,MEDIANE,1,15440.0,Indicateur de revenus disponibles,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,,
976,,,,,,,,,,,
01,DEP,Premier décile,D1,,12900.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Neuvième décile,D9,,44080.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Rapport interdécile (sans unité),RD,,3.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,taux de pauvreté,TP60,,10.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Part des revenus d'activité,PACT,,78.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,72.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Part des indemnités de chômage,PCHO,,2.8,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,revenus des activités non salariées,PBEN,,4.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,"Pensions, retraites, et rentes",PPEN,,24.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Revenus du patrimoine,PPAT,,9.6,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Ensemble des prestations sociales,PPSOC,,4.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,prestations familiales,PPFAM,,1.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Minima sociaux,PPMINI,,1.2,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,prestations logements,PPLOGT,,0.9,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
01,DEP,Impôts,PIMPOT,,-17.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Premier décile,D1,,10730.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Neuvième décile,D9,,33170.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Rapport interdécile (sans unité),RD,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,taux de pauvreté,TP60,,18.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Part des revenus d'activité,PACT,,68.4,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Part des salaires ou traitements hors indemnités de chômage,PTSA,,59.3,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,Part des indemnités de chômage,PCHO,,3.1,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
02,DEP,revenus des activités non salariées,PBEN,,6.0,,GEO2021FILO2018,Fichier localisé social et fiscal,2018.0,1,Indicateur de revenus disponibles détaillés
