periode,indice_prix,description,zone,id_serie,annee,trimestre
1999-Q1,38.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,1999,1
1999-Q2,39.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,1999,2
1999-Q3,40.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,1999,3
1999-Q4,41.1,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,1999,4
2000-Q1,41.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2000,1
2000-Q2,43.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2000,2
2000-Q3,44.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2000,3
2000-Q4,44.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2000,4
2001-Q1,45.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2001,1
2001-Q2,48.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2001,2
2001-Q3,49.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2001,3
2001-Q4,52.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2001,4
2002-Q1,53.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2002,1
2002-Q2,55.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2002,2
2002-Q3,58.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2002,3
2002-Q4,61.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2002,4
2003-Q1,62.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2003,1
2003-Q2,66.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2003,2
2003-Q3,71.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2003,3
2003-Q4,72.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2003,4
2004-Q1,77.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2004,1
2004-Q2,82.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2004,2
2004-Q3,86.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2004,3
2004-Q4,86.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2004,4
2005-Q1,93.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2005,1
2005-Q2,97.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2005,2
2005-Q3,102.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2005,3
2005-Q4,103.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2005,4
2006-Q1,107.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2006,1
2006-Q2,111.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2006,2
2006-Q3,114.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2006,3
2006-Q4,115.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2006,4
2007-Q1,116.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2007,1
2007-Q2,116.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2007,2
2007-Q3,118.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2007,3
2007-Q4,117.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2007,4
2008-Q1,116.1,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2008,1
2008-Q2,115.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2008,2
2008-Q3,116.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2008,3
2008-Q4,110.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2008,4
2009-Q1,104.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2009,1
2009-Q2,103.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2009,2
2009-Q3,109.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2009,3
2009-Q4,107.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2009,4
2010-Q1,106.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2010,1
2010-Q2,112.1,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2010,2
2010-Q3,116.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2010,3
2010-Q4,113.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2010,4
2011-Q1,113.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2011,1
2011-Q2,116.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2011,2
2011-Q3,118.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2011,3
2011-Q4,116.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2011,4
2012-Q1,112.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2012,1
2012-Q2,112.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2012,2
2012-Q3,113.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2012,3
2012-Q4,111.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2012,4
2013-Q1,109.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2013,1
2013-Q2,105.9,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2013,2
2013-Q3,109.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2013,3
2013-Q4,106.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2013,4
2014-Q1,105.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2014,1
2014-Q2,103.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2014,2
2014-Q3,103.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2014,3
2014-Q4,102.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2014,4
2015-Q1,98.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2015,1
2015-Q2,100.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2015,2
2015-Q3,100.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2015,3
2015-Q4,100.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2015,4
2016-Q1,95.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2016,1
2016-Q2,98.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2016,2
2016-Q3,99.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2016,3
2016-Q4,97.4,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2016,4
2017-Q1,100.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2017,1
2017-Q2,100.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2017,2
2017-Q3,102.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2017,3
2017-Q4,102.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2017,4
2018-Q1,103.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2018,1
2018-Q2,101.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2018,2
2018-Q3,106.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2018,3
2018-Q4,104.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2018,4
2019-Q1,103.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2019,1
2019-Q2,104.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2019,2
2019-Q3,107.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2019,3
2019-Q4,108.1,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2019,4
2020-Q1,111.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2020,1
2020-Q4,114.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2020,4
2021-Q1,117.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2021,1
2021-Q2,119.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2021,2
2021-Q3,123.3,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2021,3
2021-Q4,125.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2021,4
2022-Q1,128.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2022,1
2022-Q2,131.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2022,2
2022-Q3,136.8,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2022,3
2022-Q4,134.7,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2022,4
2023-Q1,137.0,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2023,1
2023-Q2,136.5,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2023,2
2023-Q3,137.6,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2023,3
2023-Q4,130.2,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2023,4
2024-Q1,129.1,Indice des prix des logements anciens - Agglomération de Marseille - Appartements - Base 100 en moyenne annuelle 2015 - Série brute,A_13055,10567006,2024,1
