periode,nb_logements,description,zone,id_serie,annee
1985,28.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1985
1986,28.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1986
1987,29.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1987
1988,29.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1988
1989,29.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1989
1990,30.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1990
1991,30.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1991
1992,31.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1992
1993,32.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1993
1994,32.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1994
1995,32.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1995
1996,33.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1996
1997,33.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1997
1998,34.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1998
1999,34.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,1999
2000,34.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2000
2001,35.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2001
2002,35.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2002
2003,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2003
2004,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2004
2005,37.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2005
2006,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2006
2007,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2007
2008,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2008
2009,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2009
2010,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2010
2011,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2011
2012,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2012
2013,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2013
2014,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2014
2015,38.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2015
2016,37.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2016
2017,37.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2017
2018,37.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2018
2019,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2019
2020,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2020
2021,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2021
2022,36.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2022
2023,35.4,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2023
2024,35.1,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2024
2025,34.9,Estimation annuelle du parc de logements - Résidences principales - Proportion de propriétaires sans charges de remboursement - France hors Mayotte,FR-D976,1791249,2025
1982,42.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1982
1983,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1983
1984,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1984
1985,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1985
1986,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1986
1987,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1987
1988,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1988
1989,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1989
1990,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1990
1991,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1991
1992,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1992
1993,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1993
1994,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1994
1995,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1995
1996,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1996
1997,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1997
1998,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1998
1999,41.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,1999
2000,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2000
2001,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2001
2002,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2002
2003,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2003
2004,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2004
2005,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2005
2006,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2006
2007,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2007
2008,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2008
2009,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2009
2010,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2010
2011,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2011
2012,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2012
2013,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2013
2014,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2014
2015,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2015
2016,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2016
2017,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2017
2018,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2018
2019,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2019
2020,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2020
2021,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2021
2022,40.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2022
2023,40.3,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2023
2024,40.3,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2024
2025,40.3,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires - France hors Mayotte,FR-D976,1791250,2025
1982,15.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1982
1983,15.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1983
1984,15.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1984
1985,15.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1985
1986,16.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1986
1987,16.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1987
1988,16.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1988
1989,16.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1989
1990,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1990
1991,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1991
1992,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1992
1993,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1993
1994,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1994
1995,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1995
1996,19.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1996
1997,19.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1997
1998,19.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1998
1999,19.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,1999
2000,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2000
2001,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2001
2002,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2002
2003,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2003
2004,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2004
2005,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2005
2006,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2006
2007,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2007
2008,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2008
2009,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2009
2010,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2010
2011,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2011
2012,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2012
2013,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2013
2014,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2014
2015,17.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2015
2016,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2016
2017,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2017
2018,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2018
2019,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2019
2020,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2020
2021,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2021
2022,18.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2022
2023,17.6,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2023
2024,17.6,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2024
2025,17.6,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur public - France hors Mayotte,FR-D976,1791251,2025
1982,27.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1982
1983,26.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1983
1984,26.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1984
1985,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1985
1986,25.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1986
1987,24.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1987
1988,24.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1988
1989,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1989
1990,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1990
1991,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1991
1992,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1992
1993,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1993
1994,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1994
1995,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1995
1996,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1996
1997,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1997
1998,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1998
1999,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,1999
2000,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2000
2001,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2001
2002,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2002
2003,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2003
2004,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2004
2005,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2005
2006,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2006
2007,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2007
2008,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2008
2009,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2009
2010,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2010
2011,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2011
2012,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2012
2013,22.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2013
2014,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2014
2015,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2015
2016,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2016
2017,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2017
2018,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2018
2019,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2019
2020,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2020
2021,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2021
2022,23.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2022
2023,22.7,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2023
2024,22.7,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2024
2025,22.7,Estimation annuelle du parc de logements - Résidences principales - Proportion de locataires d'un bailleur privé - France hors Mayotte,FR-D976,1791252,2025
1982,8.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1982
1983,8.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1983
1984,7.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1984
1985,7.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1985
1986,7.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1986
1987,6.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1987
1988,6.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1988
1989,6.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1989
1990,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1990
1991,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1991
1992,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1992
1993,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1993
1994,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1994
1995,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1995
1996,5.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1996
1997,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1997
1998,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1998
1999,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,1999
2000,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2000
2001,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2001
2002,4.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2002
2003,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2003
2004,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2004
2005,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2005
2006,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2006
2007,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2007
2008,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2008
2009,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2009
2010,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2010
2011,3.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2011
2012,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2012
2013,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2013
2014,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2014
2015,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2015
2016,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2016
2017,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2017
2018,2.0,Estimation annuelle du parc de logements - Résidences principales - Proportion de logés gratuitement - France hors Mayotte,FR-D976,1791253,2018
